order_id,user_id,course_id,price,payment_status,sale_date,created_at
ORD_506314,USER_1570,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 13:04:54
ORD_506315,USER_2787,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 13:20:17
ORD_506316,USER_1374,COURSE_CODING_02,59000,CANCELLED,2026-02-16,2026-02-16 13:08:42
ORD_506317,USER_0512,COURSE_DATA_03,129000,CANCELLED,2026-02-16,2026-02-16 13:26:36
ORD_506318,USER_1489,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 13:44:05
ORD_506319,USER_3619,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 13:34:25
ORD_506320,USER_2660,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 14:24:36
ORD_506321,USER_4070,COURSE_DESIGN_04,39000,COMPLETED,2026-02-16,2026-02-16 15:24:11
ORD_506322,USER_0518,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 15:14:35
ORD_506323,USER_2221,COURSE_DATA_03,129000,CANCELLED,2026-02-16,2026-02-16 15:39:07
ORD_506324,USER_4646,COURSE_MIGYUNG_01,99000,CANCELLED,2026-02-16,2026-02-16 15:19:10
ORD_506325,USER_1829,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 16:29:13
ORD_506326,USER_4864,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 16:16:44
ORD_506327,USER_2270,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 17:01:35
ORD_506328,USER_2148,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 17:34:58
ORD_506329,USER_1105,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 17:52:01
ORD_506330,USER_0043,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 17:01:50
ORD_506331,USER_4373,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 17:46:52
ORD_506332,USER_0040,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 17:43:06
ORD_506333,USER_4401,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 17:00:23
ORD_506334,USER_4945,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 18:58:16
ORD_506335,USER_1196,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 18:38:18
ORD_506336,USER_3990,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 18:30:02
ORD_506337,USER_1086,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 18:04:35
ORD_506338,USER_2980,COURSE_DATA_03,129000,CANCELLED,2026-02-16,2026-02-16 18:38:52
ORD_506339,USER_2821,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 18:29:12
ORD_506340,USER_4911,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 18:33:17
ORD_506341,USER_4424,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 18:05:07
ORD_506342,USER_1207,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 18:03:01
ORD_506343,USER_2257,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 18:58:40
ORD_506344,USER_0680,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 18:44:05
ORD_506345,USER_4433,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 18:07:13
ORD_506346,USER_0995,COURSE_DATA_03,129000,COMPLETED,2026-02-16,2026-02-16 18:15:55
ORD_506347,USER_1060,COURSE_DATA_03,129000,COMPLETED,2026-02-16,2026-02-16 19:22:00
ORD_506348,USER_2996,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 19:17:56
ORD_506349,USER_4510,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 19:31:46
ORD_506350,USER_0249,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 19:40:38
ORD_506351,USER_4259,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 19:46:04
ORD_506352,USER_1159,COURSE_MIGYUNG_01,99000,CANCELLED,2026-02-16,2026-02-16 19:00:10
ORD_506353,USER_1080,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 19:42:27
ORD_506354,USER_2691,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 19:45:39
ORD_506355,USER_2493,COURSE_DATA_03,129000,CANCELLED,2026-02-16,2026-02-16 19:34:25
ORD_506356,USER_3466,COURSE_DESIGN_04,39000,COMPLETED,2026-02-16,2026-02-16 19:57:48
ORD_506357,USER_3604,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 19:38:00
ORD_506358,USER_4133,COURSE_MIGYUNG_01,99000,CANCELLED,2026-02-16,2026-02-16 19:48:36
ORD_506359,USER_2571,COURSE_CODING_02,59000,CANCELLED,2026-02-16,2026-02-16 19:07:27
ORD_506360,USER_3882,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 19:00:37
ORD_506361,USER_4563,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 20:59:54
ORD_506362,USER_2616,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 20:21:33
ORD_506363,USER_0549,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 20:40:51
ORD_506364,USER_3629,COURSE_MIGYUNG_01,99000,CANCELLED,2026-02-16,2026-02-16 20:19:00
ORD_506365,USER_2665,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 20:59:58
ORD_506366,USER_2294,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 20:14:28
ORD_506367,USER_3958,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 20:08:11
ORD_506368,USER_3146,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 21:05:27
ORD_506369,USER_2877,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 21:10:06
ORD_506370,USER_0474,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 21:48:08
ORD_506371,USER_4186,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 21:35:48
ORD_506372,USER_1208,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 21:27:16
ORD_506373,USER_1336,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 21:40:02
ORD_506374,USER_0316,COURSE_DATA_03,129000,CANCELLED,2026-02-16,2026-02-16 21:02:43
ORD_506375,USER_2443,COURSE_DATA_03,129000,COMPLETED,2026-02-16,2026-02-16 21:58:22
ORD_506376,USER_3004,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 21:58:24
ORD_506377,USER_0288,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 21:24:44
ORD_506378,USER_4358,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 21:57:44
ORD_506379,USER_3164,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 21:13:13
ORD_506380,USER_4019,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 21:39:23
ORD_506381,USER_2519,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 21:12:08
ORD_506382,USER_1277,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 22:24:46
ORD_506383,USER_2312,COURSE_MIGYUNG_01,99000,CANCELLED,2026-02-16,2026-02-16 22:44:39
ORD_506384,USER_4796,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 22:17:30
ORD_506385,USER_4029,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 22:43:19
ORD_506386,USER_2227,COURSE_DESIGN_04,39000,COMPLETED,2026-02-16,2026-02-16 22:44:38
ORD_506387,USER_3411,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 22:43:09
ORD_506388,USER_1327,COURSE_DESIGN_04,39000,COMPLETED,2026-02-16,2026-02-16 22:02:08
ORD_506389,USER_2107,COURSE_DESIGN_04,39000,COMPLETED,2026-02-16,2026-02-16 22:37:45
ORD_506390,USER_1630,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 22:25:33
ORD_506391,USER_2239,COURSE_DATA_03,129000,COMPLETED,2026-02-16,2026-02-16 22:38:34
ORD_506392,USER_3417,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 22:08:12
ORD_506393,USER_3585,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 22:35:49
ORD_506394,USER_4955,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 22:09:45
ORD_506395,USER_1080,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 22:53:37
ORD_506396,USER_1385,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 22:41:54
ORD_506397,USER_4136,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 22:20:24
ORD_506398,USER_4854,COURSE_CODING_02,59000,COMPLETED,2026-02-16,2026-02-16 22:00:16
ORD_506399,USER_1942,COURSE_DESIGN_04,39000,COMPLETED,2026-02-16,2026-02-16 22:26:39
ORD_506400,USER_0168,COURSE_DATA_03,129000,COMPLETED,2026-02-16,2026-02-16 23:26:20
ORD_506401,USER_3572,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 23:04:30
ORD_506402,USER_0916,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 23:43:51
ORD_506403,USER_2093,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 23:47:48
ORD_506404,USER_1399,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-16,2026-02-16 23:41:28
ORD_506405,USER_4361,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 01:04:24
ORD_506406,USER_2799,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 01:26:42
ORD_506407,USER_4455,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 06:31:03
ORD_506408,USER_0928,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 06:11:42
ORD_506409,USER_3849,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 06:27:51
ORD_506410,USER_2472,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 06:41:50
ORD_506411,USER_3214,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 07:16:09
ORD_506412,USER_1232,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 07:18:51
ORD_506413,USER_0587,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 07:12:20
ORD_506414,USER_0848,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 07:57:13
ORD_506415,USER_1039,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 07:17:18
ORD_506416,USER_4313,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 07:24:50
ORD_506417,USER_1161,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 07:47:11
ORD_506418,USER_1618,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 07:45:20
ORD_506419,USER_2099,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 08:35:15
ORD_506420,USER_4208,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 08:51:46
ORD_506421,USER_2584,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 09:43:32
ORD_506422,USER_4920,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 09:47:50
ORD_506423,USER_4819,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 09:26:48
ORD_506424,USER_0362,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 09:22:33
ORD_506425,USER_2192,COURSE_MIGYUNG_01,99000,CANCELLED,2026-02-17,2026-02-17 09:47:17
ORD_506426,USER_1251,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 10:17:42
ORD_506427,USER_0400,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 10:47:29
ORD_506428,USER_2816,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 10:59:47
ORD_506429,USER_2229,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 10:13:12
ORD_506430,USER_1099,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 10:58:18
ORD_506431,USER_1120,COURSE_MIGYUNG_01,99000,CANCELLED,2026-02-17,2026-02-17 11:58:17
ORD_506432,USER_4627,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 11:10:10
ORD_506433,USER_3986,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 11:30:21
ORD_506434,USER_1423,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 11:33:54
ORD_506435,USER_1975,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 12:45:35
ORD_506436,USER_4611,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 12:05:29
ORD_506437,USER_1843,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 12:49:42
ORD_506438,USER_0697,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 12:43:03
ORD_506439,USER_0824,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 12:14:48
ORD_506440,USER_2841,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 12:10:47
ORD_506441,USER_1472,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 12:02:09
ORD_506442,USER_1259,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 12:15:51
ORD_506443,USER_3373,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 13:50:48
ORD_506444,USER_0688,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 13:00:08
ORD_506445,USER_2742,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 13:26:52
ORD_506446,USER_1131,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 13:57:26
ORD_506447,USER_0794,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 13:53:11
ORD_506448,USER_4640,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 13:54:08
ORD_506449,USER_3300,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 13:37:31
ORD_506450,USER_3710,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 13:22:49
ORD_506451,USER_1672,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 14:07:26
ORD_506452,USER_4429,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 14:48:33
ORD_506453,USER_2732,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 14:34:13
ORD_506454,USER_0660,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 14:47:40
ORD_506455,USER_2916,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 14:51:15
ORD_506456,USER_3154,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 14:39:45
ORD_506457,USER_4717,COURSE_DESIGN_04,39000,CANCELLED,2026-02-17,2026-02-17 14:34:42
ORD_506458,USER_0246,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 15:43:53
ORD_506459,USER_0450,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 15:00:31
ORD_506460,USER_1035,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 15:02:13
ORD_506461,USER_2999,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 15:38:12
ORD_506462,USER_1680,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 16:26:31
ORD_506463,USER_4754,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 16:10:17
ORD_506464,USER_1184,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 16:09:37
ORD_506465,USER_4504,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 16:02:17
ORD_506466,USER_0430,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 16:08:07
ORD_506467,USER_2395,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 16:38:50
ORD_506468,USER_1474,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 16:19:51
ORD_506469,USER_4011,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 17:30:07
ORD_506470,USER_2046,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 17:31:38
ORD_506471,USER_2452,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 17:28:24
ORD_506472,USER_2289,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 17:45:53
ORD_506473,USER_0430,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 17:45:05
ORD_506474,USER_0144,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 18:14:48
ORD_506475,USER_0965,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 18:26:57
ORD_506476,USER_1142,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 18:23:40
ORD_506477,USER_0363,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 18:11:45
ORD_506478,USER_4379,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 18:00:26
ORD_506479,USER_3047,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 18:06:13
ORD_506480,USER_3496,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 18:03:31
ORD_506481,USER_0798,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 18:25:13
ORD_506482,USER_0497,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 18:30:26
ORD_506483,USER_1169,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 18:39:30
ORD_506484,USER_3653,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 19:49:37
ORD_506485,USER_4543,COURSE_MIGYUNG_01,99000,CANCELLED,2026-02-17,2026-02-17 19:48:42
ORD_506486,USER_2768,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 19:13:02
ORD_506487,USER_1713,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 19:59:43
ORD_506488,USER_4899,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 19:52:02
ORD_506489,USER_2881,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 19:07:55
ORD_506490,USER_3620,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 19:17:47
ORD_506491,USER_3517,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 19:56:19
ORD_506492,USER_4657,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 19:54:44
ORD_506493,USER_2681,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 19:51:28
ORD_506494,USER_1504,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 19:45:15
ORD_506495,USER_2991,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 19:47:59
ORD_506496,USER_4758,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 20:09:51
ORD_506497,USER_4608,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 20:11:08
ORD_506498,USER_1577,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 20:52:28
ORD_506499,USER_1911,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 20:54:31
ORD_506500,USER_1105,COURSE_DESIGN_04,39000,CANCELLED,2026-02-17,2026-02-17 20:36:21
ORD_506501,USER_3275,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 20:43:31
ORD_506502,USER_4451,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 20:33:46
ORD_506503,USER_1533,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 20:16:12
ORD_506504,USER_0398,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 20:10:45
ORD_506505,USER_4293,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 20:46:51
ORD_506506,USER_1390,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 20:39:25
ORD_506507,USER_3041,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 20:19:40
ORD_506508,USER_2081,COURSE_CODING_02,59000,CANCELLED,2026-02-17,2026-02-17 20:01:17
ORD_506509,USER_0270,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 20:41:59
ORD_506510,USER_2528,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 20:06:02
ORD_506511,USER_4297,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 20:39:48
ORD_506512,USER_2850,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 20:37:30
ORD_506513,USER_2286,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 20:03:28
ORD_506514,USER_4546,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 20:36:58
ORD_506515,USER_1812,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 20:43:57
ORD_506516,USER_3300,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 20:02:25
ORD_506517,USER_1252,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 20:02:39
ORD_506518,USER_3527,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 20:39:19
ORD_506519,USER_1616,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 20:43:29
ORD_506520,USER_1799,COURSE_DESIGN_04,39000,CANCELLED,2026-02-17,2026-02-17 21:04:55
ORD_506521,USER_0910,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 21:32:27
ORD_506522,USER_4435,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 21:26:34
ORD_506523,USER_1874,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 21:46:10
ORD_506524,USER_4261,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 21:37:22
ORD_506525,USER_0685,COURSE_DATA_03,129000,COMPLETED,2026-02-17,2026-02-17 21:28:51
ORD_506526,USER_1085,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 21:05:31
ORD_506527,USER_3385,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 21:41:52
ORD_506528,USER_1755,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 21:48:28
ORD_506529,USER_4277,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 21:22:43
ORD_506530,USER_2966,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 21:59:54
ORD_506531,USER_2543,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 21:30:32
ORD_506532,USER_0491,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 21:36:00
ORD_506533,USER_4029,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 21:43:44
ORD_506534,USER_3192,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 21:08:47
ORD_506535,USER_0720,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 21:54:00
ORD_506536,USER_3262,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 21:08:41
ORD_506537,USER_0928,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 22:36:32
ORD_506538,USER_3421,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 22:42:08
ORD_506539,USER_3471,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 22:34:40
ORD_506540,USER_4009,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 22:12:21
ORD_506541,USER_2835,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 22:30:33
ORD_506542,USER_0418,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 22:04:41
ORD_506543,USER_0553,COURSE_DESIGN_04,39000,COMPLETED,2026-02-17,2026-02-17 22:17:48
ORD_506544,USER_2995,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 22:26:15
ORD_506545,USER_1602,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 22:00:41
ORD_506546,USER_4724,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 22:42:05
ORD_506547,USER_2551,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 23:33:37
ORD_506548,USER_4637,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 23:06:40
ORD_506549,USER_2943,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 23:34:25
ORD_506550,USER_3897,COURSE_CODING_02,59000,COMPLETED,2026-02-17,2026-02-17 23:24:20
ORD_506551,USER_4158,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-17,2026-02-17 23:55:28
ORD_506552,USER_1333,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-18,2026-02-18 03:15:29
ORD_506553,USER_4902,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-18,2026-02-18 03:37:10
ORD_506554,USER_3625,COURSE_CODING_02,59000,COMPLETED,2026-02-18,2026-02-18 05:20:31
ORD_506555,USER_1339,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-18,2026-02-18 06:10:13
ORD_506556,USER_0748,COURSE_CODING_02,59000,COMPLETED,2026-02-18,2026-02-18 06:50:57
ORD_506557,USER_4070,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-18,2026-02-18 06:35:36
ORD_506558,USER_1598,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-18,2026-02-18 06:53:43
ORD_506559,USER_2442,COURSE_CODING_02,59000,COMPLETED,2026-02-18,2026-02-18 07:09:05
ORD_506560,USER_4619,COURSE_MIGYUNG_01,99000,COMPLETED,2026-02-18,2026-02-18 07:11:56
ORD_506561,USER_2594,COURSE_CODING_02,59000,COMPLETED,2026-02-18,2026-02-18 07:53:06
